PokemonId,PokedexNumber,PokemonName,Classification,PokemonHeight,PokemonWeight,PrimaryType,PrimaryAbility,PrimaryAbilityDescription,MaleRatio,FemaleRatio,BaseHappiness,GameofOrigin,RegionofOrigin,HealthStat,AttackStat,DefenseStat,SpecialAttackStat,SpecialDefenseStat,SpeedStat,BaseStatTotal,HealthEV,AttackEV,DefenseEV,SpecialAttackEV,SpecialDefenseEV,SpeedEV,EVYieldTotal,CatchRate,ExperienceGrowth,ExperienceGrowthTotal,ExperienceYield,PrimaryEggGroup,EggCycleCount
1445,816,Sobble,Water Lizard Pokemon,0.3,4.0,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,50,Sword,Galar,50,40,40,70,40,70,310,0,0,0,0,1,1,2,45,Medium Slow,1059860,62,Water 1,20
1446,817,Drizzile,Water Lizard Pokemon,0.7,11.5,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,50,Sword,Galar,65,60,55,95,55,90,420,0,0,0,2,0,0,2,45,Medium Slow,1059860,147,Water 1,20
1447,818,Inteleon,Secret Agent Pokemon,1.9,45.2,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,50,Sword,Galar,70,85,65,125,65,120,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,265,Water 1,20
1448,888,Zacian,Warrior Pokemon,2.8,110.0,Fairy,Intrepid Sword,Boosts the Pokémon's Attack stat when the Pokémon enters a battle.,0.0,0.0,0,Sword,Galar,92,130,115,80,115,138,670,0,0,0,0,0,3,3,10,Slow,1250000,335,Undiscovered,120
1449,888,Zacian,Warrior Pokemon,2.8,355.0,Fairy,Intrepid Sword,Boosts the Pokémon's Attack stat when the Pokémon enters a battle.,0.0,0.0,0,Sword,Galar,92,170,115,80,115,148,720,0,0,0,0,0,3,3,10,Slow,1250000,360,Undiscovered,120
1450,889,Zamazenta,Warrior Pokemon,2.9,210.0,Fighting,Dauntless Shield,Boosts the Pokémon's Defense stat when the Pokémon enters a battle.,0.0,0.0,0,Sword,Galar,92,130,115,80,115,138,670,0,0,0,0,0,3,3,10,Slow,1250000,335,Undiscovered,120
1451,889,Zamazenta,Warrior Pokemon,2.9,785.0,Fighting,Dauntless Shield,Boosts the Pokémon's Defense stat when the Pokémon enters a battle.,0.0,0.0,0,Sword,Galar,92,130,145,80,145,128,720,0,0,0,0,0,3,3,10,Slow,1250000,360,Undiscovered,120
1452,890,Eternatus,Gigantic Pokemon,20.0,950.0,Poison,Pressure,"By putting pressure on the opposing Pokémon, it raises their PP usage.",0.0,0.0,0,Sword,Galar,140,85,95,145,95,130,690,3,0,0,0,0,0,3,255,Slow,1250000,345,Undiscovered,120
1461,890,Eternatus,Gigantic Pokemon,100.0,0.0,Poison,Pressure,"By putting pressure on the opposing Pokémon, it raises their PP usage.",0.0,0.0,0,Sword,Galar,255,115,250,125,250,130,1125,3,0,0,0,0,0,3,255,Slow,1250000,563,Undiscovered,120
1462,819,Skwovet,Cheeky Pokemon,0.3,2.5,Normal,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry.,50.0,50.0,50,Sword,Galar,70,55,55,35,35,25,275,1,0,0,0,0,0,1,255,Medium Fast,1000000,55,Field,20
1463,820,Greedent,Greedy Pokemon,0.6,6.0,Normal,Cheek Pouch,Restores HP as well when the Pokémon eats a Berry.,50.0,50.0,50,Sword,Galar,120,95,95,55,75,20,460,2,0,0,0,0,0,2,90,Medium Fast,1000000,161,Field,20
1464,562,Yamask,Spirit Pokemon,0.5,1.5,Ground,Wandering Spirit,The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact.,50.0,50.0,70,Sword,Galar,38,55,85,30,65,30,303,0,0,1,0,0,0,1,190,Medium Fast,1000000,61,Mineral,25
1465,867,Runerigus,Grudge Pokemon,1.6,66.6,Ground,Wandering Spirit,The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact.,50.0,50.0,50,Sword,Galar,58,95,145,50,105,30,483,0,0,2,0,0,0,2,90,Medium Fast,1000000,169,Mineral,25
1466,263,Zigzagoon,Tiny Raccoon Pokemon,0.4,17.5,Dark,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",50.0,50.0,70,Sword,Galar,38,30,41,30,41,60,240,0,0,0,0,0,1,1,255,Medium Fast,1000000,56,Field,15
1467,264,Linoone,Rushing Pokemon,0.5,32.5,Dark,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",50.0,50.0,70,Sword,Galar,78,70,61,50,61,100,420,0,0,0,0,0,2,2,90,Medium Fast,1000000,147,Field,15
1468,862,Obstagoon,Blocking Pokemon,1.6,46.0,Dark,Reckless,Powers up moves that have recoil damage.,50.0,50.0,50,Sword,Galar,93,90,101,60,81,95,520,0,0,3,0,0,0,3,45,Medium Fast,1000000,260,Field,15
1469,821,Rookidee,Tiny Bird Pokemon,0.2,1.8,Flying,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,50.0,50.0,50,Sword,Galar,38,47,35,33,35,57,245,0,0,0,0,0,1,1,255,Medium Slow,1059860,49,Flying,15
1470,822,Corvisquire,Raven Pokemon,0.8,16.0,Flying,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,50.0,50.0,50,Sword,Galar,68,67,55,43,55,77,365,0,0,0,0,0,2,2,120,Medium Slow,1059860,128,Flying,15
1471,823,Corviknight,Raven Pokemon,2.2,75.0,Flying,Pressure,"By putting pressure on the opposing Pokémon, it raises their PP usage.",50.0,50.0,50,Sword,Galar,98,87,105,53,85,67,495,0,0,3,0,0,0,3,45,Medium Slow,1059860,248,Flying,15
1472,885,Dreepy,Lingering Pokemon,0.5,2.0,Dragon,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,Sword,Galar,28,60,30,40,30,82,270,0,0,0,0,0,1,1,45,Slow,1250000,54,Amorphous,40
1473,886,Drakloak,Caretaker Pokemon,1.4,11.0,Dragon,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,Sword,Galar,68,80,50,60,50,102,410,0,0,0,0,0,2,2,45,Slow,1250000,144,Amorphous,40
1474,887,Dragapult,Stealth Pokemon,3.0,50.0,Dragon,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,Sword,Galar,88,120,75,100,75,142,600,0,0,0,0,0,3,3,45,Slow,1250000,300,Amorphous,40
1475,878,Cufant,Copperderm Pokemon,1.2,100.0,Steel,Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,Sword,Galar,72,80,49,40,49,40,330,0,1,0,0,0,0,1,190,Medium Fast,1000000,66,Field,25
1476,879,Copperajah,Copperderm Pokemon,3.0,650.0,Steel,Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,Sword,Galar,122,130,69,80,69,30,500,0,2,0,0,0,0,2,90,Medium Fast,1000000,175,Field,25
1477,876,Indeedee,Emotion Pokemon,0.9,28.0,Psychic,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",100.0,0.0,140,Sword,Galar,60,65,55,105,95,95,475,0,0,0,2,0,0,2,30,Fast,800000,166,Fairy,40
1478,876,Indeedee,Emotion Pokemon,0.9,28.0,Psychic,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",0.0,100.0,140,Sword,Galar,70,55,65,95,105,85,475,0,0,0,0,2,0,2,30,Fast,800000,166,Fairy,40
1479,875,Eiscue,Penguin Pokemon,1.4,89.0,Ice,Ice Face,"The Pokémon's ice head can take a physical attack as a substitute, but the attack also changes the Pokémon's appearance. The ice will be restored when it hails.",50.0,50.0,50,Sword,Galar,75,80,110,65,90,50,470,0,0,2,0,0,0,2,60,Slow,1250000,165,Water 1,25
1480,875,Eiscue,Penguin Pokemon,1.4,89.0,Ice,Ice Face,"The Pokémon's ice head can take a physical attack as a substitute, but the attack also changes the Pokémon's appearance. The ice will be restored when it hails.",50.0,50.0,50,Sword,Galar,75,80,70,65,50,130,470,0,0,2,0,0,0,2,60,Slow,1250000,165,Water 1,25
1481,872,Snom,Worm Pokemon,0.3,3.8,Ice,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,50.0,50.0,50,Sword,Galar,30,25,35,45,30,20,185,0,0,0,1,0,0,1,190,Medium Fast,1000000,37,Bug,20
1482,873,Frosmoth,Frost Moth Pokemon,1.3,42.0,Ice,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,50.0,50.0,50,Sword,Galar,70,65,60,125,90,65,475,0,0,0,2,0,0,2,75,Medium Fast,1000000,166,Bug,20
1483,868,Milcery,Cream Pokemon,0.2,0.3,Fairy,Sweet Veil,Prevents itself and ally Pokémon from falling asleep.,0.0,100.0,50,Sword,Galar,45,40,40,50,61,34,270,0,0,0,0,1,0,1,200,Medium Fast,1000000,54,Fairy,20
1484,869,Alcremie,Cream Pokemon,0.3,0.5,Fairy,Sweet Veil,Prevents itself and ally Pokémon from falling asleep.,0.0,100.0,50,Sword,Galar,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,173,Fairy,20
1485,824,Blipbug,Larva Pokemon,0.4,8.0,Bug,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,50.0,50.0,50,Sword,Galar,25,20,20,25,45,45,180,0,0,0,0,1,0,1,255,Medium Fast,1000000,36,Bug,15
1486,825,Dottler,Radome Pokemon,0.4,19.5,Bug,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,50.0,50.0,50,Sword,Galar,50,35,80,50,90,30,335,0,0,0,0,2,0,2,120,Medium Fast,1000000,117,Bug,15
1487,826,Orbeetle,Seven Spot Pokemon,0.4,40.8,Bug,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,50.0,50.0,50,Sword,Galar,60,45,110,80,120,90,505,0,0,0,0,3,0,3,45,Medium Fast,1000000,253,Bug,15
1488,827,Nickit,Fox Pokemon,0.6,8.9,Dark,Run Away,Enables a sure getaway from wild Pokémon.,50.0,50.0,50,Sword,Galar,40,28,28,47,52,50,245,0,0,0,0,1,0,1,255,Fast,800000,49,Field,15
1489,828,Thievul,Fox Pokemon,1.2,19.9,Dark,Run Away,Enables a sure getaway from wild Pokémon.,50.0,50.0,50,Sword,Galar,70,58,58,87,92,90,455,0,0,0,0,2,0,2,127,Fast,800000,159,Field,15
1490,829,Gossifleur,Flowering Pokemon,0.4,2.2,Grass,Cotton Down,"When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself.",50.0,50.0,50,Sword,Galar,40,40,60,40,60,10,250,0,0,0,0,1,0,1,190,Medium Fast,1000000,50,Grass,20
1491,830,Eldegoss,Cotton Bloom Pokemon,0.5,2.5,Grass,Cotton Down,"When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stat of all Pokémon except itself.",50.0,50.0,50,Sword,Galar,60,50,90,80,120,60,460,0,0,0,0,2,0,2,75,Medium Fast,1000000,161,Grass,20
1492,831,Wooloo,Sheep Pokemon,0.6,6.0,Normal,Fluffy,"Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.",50.0,50.0,50,Sword,Galar,42,40,55,40,45,48,270,0,0,1,0,0,0,1,255,Medium Fast,1000000,122,Field,15
1493,832,Dubwool,Sheep Pokemon,1.3,43.0,Normal,Fluffy,"Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.",50.0,50.0,50,Sword,Galar,72,80,100,60,90,88,490,0,0,2,0,0,0,2,127,Medium Fast,1000000,172,Field,15
1494,833,Chewtle,Snapping Pokemon,0.3,8.5,Water,Strong Jaw,The Pokémon's strong jaw boosts the power of its biting moves.,50.0,50.0,50,Sword,Galar,50,64,50,38,38,44,284,0,1,0,0,0,0,1,255,Medium Fast,1000000,57,Monster,20
1495,834,Drednaw,Bite Pokemon,1.0,115.5,Water,Strong Jaw,The Pokémon's strong jaw boosts the power of its biting moves.,50.0,50.0,50,Sword,Galar,90,115,90,48,68,74,485,0,2,0,0,0,0,2,75,Medium Fast,1000000,170,Monster,20
1496,835,Yamper,Puppy Pokemon,0.3,13.5,Electric,Ball Fetch,"If the Pokémon is not holding an item, it will fetch the Poke Ball from the first failed throw of the battle.",50.0,50.0,50,Sword,Galar,59,45,50,40,50,26,270,1,0,0,0,0,0,1,255,Fast,800000,54,Field,20
1497,836,Boltund,Dog Pokemon,1.0,34.0,Electric,Strong Jaw,The Pokémon's strong jaw boosts the power of its biting moves.,50.0,50.0,50,Sword,Galar,69,90,60,90,60,121,490,0,0,0,0,0,2,2,45,Fast,800000,172,Field,20
1498,837,Rolycolt,Coal Pokemon,0.3,12.0,Rock,Steam Engine,Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.,50.0,50.0,50,Sword,Galar,30,40,50,40,50,30,240,0,0,1,0,0,0,1,255,Medium Slow,1059860,48,Mineral,15
1499,838,Carkol,Coal Pokemon,1.1,78.0,Rock,Steam Engine,Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.,50.0,50.0,50,Sword,Galar,80,60,90,60,70,50,410,0,0,2,0,0,0,2,120,Medium Slow,1059860,144,Mineral,15
1500,839,Coalossal,Coal Pokemon,2.8,310.5,Rock,Steam Engine,Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.,50.0,50.0,50,Sword,Galar,110,80,120,80,90,30,510,0,0,3,0,0,0,3,45,Medium Slow,1059860,255,Mineral,15
1501,840,Applin,Apple Core Pokemon,0.2,0.5,Grass,Ripen,Ripens Berries and doubles their effect.,50.0,50.0,50,Sword,Galar,40,40,80,40,40,20,260,0,0,1,0,0,0,1,255,Erratic,600000,52,Grass,20
1502,841,Flapple,Apple Wing Pokemon,0.3,1.0,Grass,Ripen,Ripens Berries and doubles their effect.,50.0,50.0,50,Sword,Galar,70,110,80,95,60,70,485,0,2,0,0,0,0,2,45,Erratic,600000,170,Grass,20
1503,842,Appletun,Apple Nectar Pokemon,0.4,13.0,Grass,Ripen,Ripens Berries and doubles their effect.,50.0,50.0,50,Sword,Galar,110,85,80,100,80,30,485,2,0,0,0,0,0,2,45,Erratic,600000,170,Grass,20
1504,843,Silicobra,Sand Snake Pokemon,2.2,7.6,Ground,Sand Spit,The Pokémon creates a sandstorm when it's hit by an attack.,50.0,50.0,50,Sword,Galar,52,57,75,35,50,46,315,0,0,1,0,0,0,1,255,Medium Fast,1000000,63,Field,20
1505,844,Sandaconda,Sand Snake Pokemon,3.8,65.5,Ground,Sand Spit,The Pokémon creates a sandstorm when it's hit by an attack.,50.0,50.0,50,Sword,Galar,72,107,125,65,70,71,510,0,0,2,0,0,0,2,120,Medium Fast,1000000,179,Field,20
1506,845,Cramorant,Gulp Pokemon,0.8,18.0,Flying,Gulp Missile,"When the Pokémon uses Surf or Dive, it will come back with prey. When it takes damage, it will spit out the prey to attack.",50.0,50.0,50,Sword,Galar,70,85,55,85,95,85,475,0,0,0,0,2,0,2,45,Medium Fast,1000000,166,Water 1,20
1507,846,Arrokunda,Rush Pokemon,0.5,1.0,Water,Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,Sword,Galar,41,63,40,40,30,66,280,0,0,0,0,0,1,1,255,Slow,1250000,56,Water 2,20
1508,847,Barraskewda,Skewer Pokemon,1.3,30.0,Water,Swift Swim,Boosts the Pokémon's Speed stat in rain.,50.0,50.0,50,Sword,Galar,61,123,60,60,50,136,490,0,0,0,0,0,2,2,60,Slow,1250000,172,Water 2,20
1509,850,Sizzlipede,Radiator Pokemon,0.7,1.0,Fire,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,50,Sword,Galar,50,65,45,50,50,45,305,0,1,0,0,0,0,1,190,Medium Fast,1000000,61,Bug,20
1510,851,Centiskorch,Radiator Pokemon,3.0,120.0,Fire,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,50,Sword,Galar,100,115,65,90,90,65,525,0,2,0,0,0,0,2,75,Medium Fast,1000000,184,Bug,20
1511,852,Clobbopus,Tantrum Pokemon,0.6,4.0,Fighting,Limber,Its limber body protects the Pokémon from paralysis.,50.0,50.0,50,Sword,Galar,50,68,60,50,50,32,310,0,1,0,0,0,0,1,180,Medium Slow,1059860,62,Water 1,25
1512,853,Grapploct,Jujitsu Pokemon,1.6,39.0,Fighting,Limber,Its limber body protects the Pokémon from paralysis.,50.0,50.0,50,Sword,Galar,80,118,90,70,80,42,480,0,2,0,0,0,0,2,45,Medium Slow,1059860,168,Water 1,25
1513,854,Sinistea,Black Tea Pokemon,0.1,0.2,Ghost,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,0.0,0.0,50,Sword,Galar,40,45,45,74,54,50,308,0,0,0,1,0,0,1,120,Medium Fast,1000000,62,Mineral,20
1514,855,Polteageist,Black Tea Pokemon,0.2,0.4,Ghost,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,0.0,0.0,50,Sword,Galar,60,65,65,134,114,70,508,0,0,0,2,0,0,2,60,Medium Fast,1000000,178,Mineral,20
1515,856,Hatenna,Calm Pokemon,0.4,3.4,Psychic,Healer,Sometimes heals an ally's status condition.,0.0,100.0,50,Sword,Galar,42,30,45,56,53,39,265,0,0,0,1,0,0,1,235,Slow,1250000,53,Fairy,20
1516,857,Hattrem,Serene Pokemon,0.6,4.8,Psychic,Healer,Sometimes heals an ally's status condition.,0.0,100.0,50,Sword,Galar,57,40,65,86,73,49,370,0,0,0,2,0,0,2,120,Slow,1250000,130,Fairy,20
1517,858,Hatterene,Silent Pokemon,2.1,5.1,Psychic,Healer,Sometimes heals an ally's status condition.,0.0,100.0,50,Sword,Galar,57,90,95,136,103,29,510,0,0,0,3,0,0,3,45,Slow,1250000,255,Fairy,20
1518,859,Impidimp,Wily Pokemon,0.4,5.5,Dark,Prankster,Gives priority to a status move.,100.0,0.0,50,Sword,Galar,45,45,30,55,40,50,265,0,0,0,1,0,0,1,255,Medium Fast,1000000,53,Fairy,20
1519,860,Morgrem,Devious Pokemon,0.8,12.5,Dark,Prankster,Gives priority to a status move.,100.0,0.0,50,Sword,Galar,65,60,45,75,55,70,370,0,0,0,2,0,0,2,120,Medium Fast,1000000,130,Fairy,20
1520,861,Grimmsnarl,Bulk Up Pokemon,1.5,61.0,Dark,Prankster,Gives priority to a status move.,100.0,0.0,50,Sword,Galar,95,120,65,95,75,60,510,0,3,0,0,0,0,3,45,Medium Fast,1000000,255,Fairy,20
1521,12,Butterfree,Butterfly Pokemon,17.0,0.0,Bug,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,50.0,50.0,70,Sword,Galar,60,45,50,90,80,70,395,0,0,0,2,1,0,3,45,Medium Fast,1000000,178,Bug,15
1522,6,Charizard,Flame Pokemon,28.0,0.0,Fire,Blaze,Powers up Fire-type moves when the Pokémon's HP is low. ,87.5,12.5,70,Sword,Galar,78,84,78,109,85,100,534,0,0,0,3,0,0,3,45,Medium Slow,1059860,240,Monster,20
1523,25,Pikachu,Mouse Pokemon,21.0,0.0,Electric,Static,"The Pokémon is charged with static electricity, so contact with it may cause paralysis.",50.0,50.0,70,Sword,Galar,35,55,40,50,50,90,320,0,0,0,0,0,2,2,190,Medium Fast,1000000,112,Field,10
1524,52,Meowth,Scratch Cat Pokemon,33.0,0.0,Normal,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",50.0,50.0,70,Sword,Galar,40,45,35,40,40,90,290,0,0,0,0,0,1,1,255,Medium Fast,1000000,58,Field,20
1525,9,Blastoise,Shellfish Pokemon,25.0,0.0,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,70,Sword,Galar,79,83,100,85,105,78,530,0,0,0,0,3,0,3,45,Medium Slow,1059860,239,Monster,20
1526,3,Venusaur,Seed Pokemon,24.0,0.0,Grass,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,87.5,12.5,70,Sword,Galar,80,82,83,100,100,80,525,0,0,0,2,1,0,3,45,Medium Slow,1059860,236,Monster,20
1527,818,Inteleon,Secret Agent Pokemon,40.0,0.0,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,50,Sword,Galar,70,85,65,125,65,120,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,265,Water 1,20
1528,815,Cinderace,Striker Pokemon,27.0,0.0,Fire,Blaze,Powers up Fire-type moves when the Pokémon's HP is low. ,87.5,12.5,50,Sword,Galar,80,116,75,65,75,119,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,265,Field,20
1529,812,Rillaboom,Drummer Pokemon,28.0,0.0,Grass,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,87.5,12.5,50,Sword,Galar,100,125,90,60,70,85,530,0,3,0,0,0,0,3,45,Medium Slow,1059860,265,Field,20
1530,884,Duraludon,Alloy Pokemon,43.0,0.0,Steel,Light Metal,Halves the Pokémon's weight.,50.0,50.0,50,Sword,Galar,70,95,115,120,50,85,535,0,0,0,2,0,0,2,45,Medium Fast,1000000,187,Mineral,30
1531,879,Copperajah,Copperderm Pokemon,23.0,0.0,Steel,Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,Sword,Galar,122,130,69,80,69,30,500,0,2,0,0,0,0,2,90,Medium Fast,1000000,175,Field,25
1532,869,Alcremie,Cream Pokemon,30.0,0.0,Fairy,Sweet Veil,Prevents itself and ally Pokémon from falling asleep.,0.0,100.0,50,Sword,Galar,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,173,Fairy,20
1533,861,Grimmsnarl,Bulk Up Pokemon,32.0,0.0,Dark,Prankster,Gives priority to a status move.,100.0,0.0,50,Sword,Galar,95,120,65,95,75,60,510,0,3,0,0,0,0,3,45,Medium Fast,1000000,255,Fairy,20
1534,858,Hatterene,Silent Pokemon,26.0,0.0,Psychic,Healer,Sometimes heals an ally's status condition.,0.0,100.0,50,Sword,Galar,57,90,95,136,103,29,510,0,0,0,3,0,0,3,45,Slow,1250000,255,Fairy,20
1535,851,Centiskorch,Radiator Pokemon,75.0,0.0,Fire,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,50,Sword,Galar,100,115,65,90,90,65,525,0,2,0,0,0,0,2,75,Medium Fast,1000000,184,Bug,20
1536,849,Toxtricity,Punk Pokemon,24.0,0.0,Electric,Punk Rock,Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.,50.0,50.0,50,Sword,Galar,75,98,70,114,70,75,502,0,0,0,2,0,0,2,45,Medium Slow,1059860,176,Human-Like,25
1537,849,Toxtricity,Punk Pokemon,24.0,0.0,Electric,Punk Rock,Boosts the power of sound-based moves. The Pokémon also takes half the damage from these kinds of moves.,50.0,50.0,50,Sword,Galar,75,98,70,114,70,75,502,0,0,0,2,0,0,2,45,Medium Slow,1059860,176,Human-Like,25
1538,844,Sandaconda,Sand Snake Pokemon,22.0,0.0,Ground,Sand Spit,The Pokémon creates a sandstorm when it's hit by an attack.,50.0,50.0,50,Sword,Galar,72,107,125,65,70,71,510,0,0,2,0,0,0,2,120,Medium Fast,1000000,179,Field,20
1539,842,Appletun,Apple Nectar Pokemon,24.0,0.0,Grass,Ripen,Ripens Berries and doubles their effect.,50.0,50.0,50,Sword,Galar,110,85,80,100,80,30,485,2,0,0,0,0,0,2,45,Erratic,600000,170,Grass,20
1540,841,Flapple,Apple Wing Pokemon,24.0,0.0,Grass,Ripen,Ripens Berries and doubles their effect.,50.0,50.0,50,Sword,Galar,70,110,80,95,60,70,485,0,2,0,0,0,0,2,45,Erratic,600000,170,Grass,20
1541,839,Coalossal,Coal Pokemon,42.0,0.0,Rock,Steam Engine,Boosts the Pokémon's Speed stat drastically if hit by a Fire- or Water-type move.,50.0,50.0,50,Sword,Galar,110,80,120,80,90,30,510,0,0,3,0,0,0,3,45,Medium Slow,1059860,255,Mineral,15
1542,834,Drednaw,Bite Pokemon,24.0,0.0,Water,Strong Jaw,The Pokémon's strong jaw boosts the power of its biting moves.,50.0,50.0,50,Sword,Galar,90,115,90,48,68,74,485,0,2,0,0,0,0,2,75,Medium Fast,1000000,170,Monster,20
1543,826,Orbeetle,Seven Spot Pokemon,14.0,0.0,Bug,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,50.0,50.0,50,Sword,Galar,60,45,110,80,120,90,505,0,0,0,0,3,0,3,45,Medium Fast,1000000,253,Bug,15
1544,823,Corviknight,Raven Pokemon,14.0,0.0,Flying,Pressure,"By putting pressure on the opposing Pokémon, it raises their PP usage.",50.0,50.0,50,Sword,Galar,98,87,105,53,85,67,495,0,0,3,0,0,0,3,45,Medium Slow,1059860,248,Flying,15
1545,143,Snorlax,Sleeping Pokemon,35.0,0.0,Normal,Immunity,The immune system of the Pokémon prevents it from getting poisoned.,87.5,12.5,70,Sword,Galar,160,110,65,65,110,30,540,2,0,0,0,0,0,2,25,Slow,1250000,189,Monster,40
1546,133,Eevee,Evolution Pokemon,18.0,0.0,Normal,Run Away,Enables a sure getaway from wild Pokémon.,87.5,12.5,70,Sword,Galar,55,55,50,45,65,55,325,0,0,0,0,1,0,1,45,Medium Fast,1000000,65,Field,35
1547,131,Lapras,Transport Pokemon,24.0,0.0,Water,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,50.0,50.0,70,Sword,Galar,130,85,80,85,95,60,535,2,0,0,0,0,0,2,45,Slow,1250000,187,Monster,40
1548,99,Kingler,Pincer Pokemon,19.0,0.0,Water,Hyper Cutter,The Pokémon's proud of its powerful pincers. They prevent other Pokémon from lowering its Attack stat.,50.0,50.0,70,Sword,Galar,55,130,115,50,50,75,475,0,2,0,0,0,0,2,60,Medium Fast,1000000,166,Water 3,20
1549,94,Gengar,Shadow Pokemon,20.0,0.0,Ghost,Cursed Body,May disable a move used on the Pokémon.,50.0,50.0,70,Sword,Galar,60,65,60,130,75,110,500,0,0,0,3,0,0,3,45,Medium Slow,1059860,225,Amorphous,20
